Source Image, Target Image, Output File
/media/NAS/DATASET/FFHQ/FFHQ_1024/27553.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65593.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65593_27553.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/21247.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/43313.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/43313_21247.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/04208.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51852.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51852_04208.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/43329.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/40523.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/40523_43329.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/26231.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/46135.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/46135_26231.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68201.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/21920.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/21920_68201.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/39998.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/48757.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/48757_39998.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/38364.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/67896.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/67896_38364.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/67045.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/08148.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/08148_67045.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/31633.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/34227.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/34227_31633.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19903.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/63319.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/63319_19903.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/69261.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/03922.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/03922_69261.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/48929.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/34617.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/34617_48929.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/44260.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/17055.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/17055_44260.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/53924.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16935.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16935_53924.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/13023.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51694.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51694_13023.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/35259.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/47183.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/47183_35259.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50357.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/39632.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/39632_50357.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06079.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/09675.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/09675_06079.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/69729.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/67882.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/67882_69729.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/39963.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65837.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65837_39963.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/65644.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/26799.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/26799_65644.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/62708.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/41134.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/41134_62708.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07274.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/57199.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/57199_07274.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06668.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/12326.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/12326_06668.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/09097.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/01137.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/01137_09097.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/35566.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/18943.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/18943_35566.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/47473.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/05920.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/05920_47473.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/25126.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/02434.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/02434_25126.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50471.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/22552.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/22552_50471.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19687.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/13561.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/13561_19687.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/30770.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/45494.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/45494_30770.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50847.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/18472.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/18472_50847.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/23885.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51571.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51571_23885.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55000.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16473.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16473_55000.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07533.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/19857.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/19857_07533.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50382.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/56391.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/56391_50382.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/03617.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/64788.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/64788_03617.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/52794.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/26354.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/26354_52794.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/41582.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28450.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28450_41582.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/09977.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/30046.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/30046_09977.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/03723.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/68779.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/68779_03723.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/00688.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/66648.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/66648_00688.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/29468.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/44213.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/44213_29468.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/14971.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/20037.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/20037_14971.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/42712.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/17627.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/17627_42712.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/40993.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/67145.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/67145_40993.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/64396.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/34450.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/34450_64396.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/25287.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/68994.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/68994_25287.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/34926.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/12103.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/12103_34926.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/64021.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/01225.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/01225_64021.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/45852.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/03200.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/03200_45852.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/08643.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/58568.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/58568_08643.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27281.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/63380.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/63380_27281.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06590.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/68065.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/68065_06590.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/32273.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/26687.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/26687_32273.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68181.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/58586.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/58586_68181.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27685.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/46852.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/46852_27685.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/68337.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65952.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65952_68337.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/06542.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42297.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42297_06542.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/42506.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/00917.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/00917_42506.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50706.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/59006.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/59006_50706.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/23681.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/22451.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/22451_23681.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19276.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/00331.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/00331_19276.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/32568.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/29665.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/29665_32568.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/65874.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/08815.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/08815_65874.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/39307.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51239.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51239_39307.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/36332.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16755.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16755_36332.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55238.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/02085.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/02085_55238.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19735.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/45310.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/45310_19735.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/61942.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/36792.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/36792_61942.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/64198.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/67004.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/67004_64198.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/11903.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/38988.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/38988_11903.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/30786.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/61552.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/61552_30786.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19466.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10668.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10668_19466.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/69026.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/37342.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/37342_69026.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/67146.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65183.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65183_67146.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33822.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/61236.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/61236_33822.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27544.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/17998.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/17998_27544.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/05571.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/31803.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/31803_05571.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/26336.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/58940.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/58940_26336.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55252.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/54511.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/54511_55252.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/19299.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/04689.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/04689_19299.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/37384.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/04810.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/04810_37384.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/07134.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/65440.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/65440_07134.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/48074.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10343.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10343_48074.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/20194.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/66176.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/66176_20194.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27634.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/30332.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/30332_27634.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/01938.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/41599.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/41599_01938.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/01084.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/22387.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/22387_01084.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33337.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/50877.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/50877_33337.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/42662.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/43432.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/43432_42662.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/49617.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/56729.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/56729_49617.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/26213.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/11955.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/11955_26213.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/03091.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/12925.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/12925_03091.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/41311.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/54847.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/54847_41311.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/13134.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/10085.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/10085_13134.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/46355.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/41635.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/41635_46355.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/13861.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/19140.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/19140_13861.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/61181.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28975.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28975_61181.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/14644.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/32916.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/32916_14644.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/49816.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/20856.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/20856_49816.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/10741.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/01877.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/01877_10741.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/69292.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/66433.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/66433_69292.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55283.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/09237.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/09237_55283.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/18762.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/08563.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/08563_18762.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/13003.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/34708.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/34708_13003.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/23485.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42014.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42014_23485.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/58669.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07781.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07781_58669.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/39200.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/54596.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/54596_39200.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/50553.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/09891.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/09891_50553.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/67355.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/40803.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/40803_67355.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/22682.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07818.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07818_22682.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/03782.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/38622.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/38622_03782.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/51784.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/36169.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/36169_51784.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55536.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/69474.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/69474_55536.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55299.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/51244.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/51244_55299.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/44444.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/26953.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/26953_44444.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/67935.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/28352.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/28352_67935.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/16059.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/38031.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/38031_16059.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/36250.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/31100.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/31100_36250.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/37369.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/41803.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/41803_37369.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/27047.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/26538.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/26538_27047.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/57432.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/61490.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/61490_57432.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/55076.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/00188.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/00188_55076.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/61200.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/47594.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/47594_61200.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33089.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/17572.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/17572_33089.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/61733.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/16720.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/16720_61733.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/37194.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/49421.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/49421_37194.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/63742.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/07336.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/07336_63742.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/33163.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/04466.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/04466_33163.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/38279.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/42396.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/42396_38279.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/46766.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/11093.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/11093_46766.jpeg
/media/NAS/DATASET/FFHQ/FFHQ_1024/10323.png, /media/NAS/DATASET/FFHQ/FFHQ_1024/05269.png, /media/NAS/DATASET/FaceFusion/FFHQ_Swap/05269_10323.jpeg
